_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
322,2020,2,KOLKATA,PATNA,20963,20295,102.39,9.81,26.07,3.25
323,2020,3,KOLKATA,PATNA,21067,18666,108.44,4.70,0.00,0.00
324,2020,5,KOLKATA,PATNA,0,0,4.67,12.46,0.00,0.00
325,2020,6,KOLKATA,PATNA,4262,3794,10.48,20.88,22.56,3.04
326,2020,7,KOLKATA,PATNA,4985,4659,36.95,11.44,10.22,6.32
327,2020,8,KOLKATA,PATNA,7501,8929,52.97,23.50,19.53,6.71
328,2020,9,KOLKATA,PATNA,9014,13225,48.55,13.22,25.06,8.24
329,2020,10,KOLKATA,PATNA,11478,12436,82.78,14.89,30.89,4.01
330,2020,11,KOLKATA,PATNA,12945,11993,60.79,16.80,36.26,5.53
331,2020,12,KOLKATA,PATNA,10417,14431,39.01,5.59,33.81,4.25
332,2020,1,KOLKATA,PORT BLAIR,26584,30628,92.54,48.90,6.84,4.69
333,2020,2,KOLKATA,PORT BLAIR,23079,25541,62.20,36.27,5.48,6.34
334,2020,3,KOLKATA,PORT BLAIR,10351,14778,54.97,31.42,1.52,3.93
335,2020,6,KOLKATA,PORT BLAIR,3394,6628,114.26,42.32,4.82,0.00
336,2020,7,KOLKATA,PORT BLAIR,3265,5084,119.80,22.01,4.75,0.00
337,2020,8,KOLKATA,PORT BLAIR,1152,1429,14.26,0.82,2.06,0.00
338,2020,9,KOLKATA,PORT BLAIR,2445,3178,30.51,23.39,2.01,0.00
339,2020,10,KOLKATA,PORT BLAIR,4168,4860,34.64,17.07,0.22,0.00
340,2020,11,KOLKATA,PORT BLAIR,5497,6716,15.69,17.34,4.13,0.75
341,2020,12,KOLKATA,PORT BLAIR,9668,7739,206.46,32.37,6.75,0.00
342,2020,1,KOLKATA,PUNE,27959,25640,90.28,143.72,2.44,1.86
343,2020,2,KOLKATA,PUNE,24089,22747,73.83,122.86,2.95,2.45
344,2020,3,KOLKATA,PUNE,15820,20528,54.33,83.24,0.00,0.00
345,2020,6,KOLKATA,PUNE,5190,9765,74.20,63.80,1.10,2.01
346,2020,7,KOLKATA,PUNE,820,1606,18.19,10.01,0.24,0.38
347,2020,9,KOLKATA,PUNE,10634,6962,63.50,52.21,0.40,2.99
348,2020,10,KOLKATA,PUNE,10187,6878,64.14,35.61,0.67,8.11
349,2020,11,KOLKATA,PUNE,9295,6125,66.90,16.56,0.09,1.13
350,2020,12,KOLKATA,PUNE,8038,4395,64.07,16.55,0.18,1.70
351,2020,1,KOLKATA,RAIPUR,8209,9269,22.56,4.35,1.89,1.11
352,2020,2,KOLKATA,RAIPUR,8049,8403,20.49,6.85,1.88,0.92
353,2020,3,KOLKATA,RAIPUR,4308,4712,13.44,4.56,0.00,0.00
354,2020,6,KOLKATA,RAIPUR,1236,2752,7.51,1.15,2.19,2.50
355,2020,7,KOLKATA,RAIPUR,1728,2248,0.60,0.08,0.07,3.62
356,2020,8,KOLKATA,RAIPUR,3325,2971,0.75,2.21,0.00,2.01
357,2020,9,KOLKATA,RAIPUR,3971,3432,3.22,0.44,0.26,1.43
358,2020,10,KOLKATA,RAIPUR,5435,5375,5.23,1.44,0.68,2.18
359,2020,11,KOLKATA,RAIPUR,6883,7269,16.02,2.93,3.29,2.10
360,2020,12,KOLKATA,RAIPUR,7027,7453,19.13,2.60,3.50,1.79
361,2020,1,KOLKATA,RANCHI,11156,12234,18.75,15.78,6.96,1.05
362,2020,2,KOLKATA,RANCHI,10021,10716,16.42,12.21,6.40,0.76
363,2020,3,KOLKATA,RANCHI,7366,6913,8.31,4.46,0.00,0.00
364,2020,5,KOLKATA,RANCHI,0,0,3.37,0.00,0.00,0.00
365,2020,6,KOLKATA,RANCHI,0,0,0.00,5.96,0.00,0.00
366,2020,9,KOLKATA,RANCHI,1080,901,0.68,0.45,0.32,1.31
367,2020,10,KOLKATA,RANCHI,2900,2081,2.53,3.01,1.21,2.76
368,2020,11,KOLKATA,RANCHI,2881,1701,4.05,3.02,4.61,2.64
369,2020,12,KOLKATA,RANCHI,2977,2818,4.12,1.40,6.31,1.91
370,2020,1,KOLKATA,SHILLONG,1832,1641,0.72,0.00,0.00,0.00
371,2020,2,KOLKATA,SHILLONG,1846,1542,0.14,0.00,0.00,0.00
372,2020,3,KOLKATA,SHILLONG,1379,1061,0.07,0.00,0.00,0.00
373,2020,1,KOLKATA,SHIRDI,85,90,0.00,0.00,0.00,0.00
374,2020,1,KOLKATA,SILCHAR,13113,12790,73.93,1.16,2.04,0.46
375,2020,2,KOLKATA,SILCHAR,11856,11563,67.89,4.05,12.31,0.42
376,2020,3,KOLKATA,SILCHAR,9290,8223,50.30,4.33,0.20,0.00
377,2020,6,KOLKATA,SILCHAR,4154,3046,35.36,3.32,1.28,0.00
378,2020,7,KOLKATA,SILCHAR,4607,2380,60.43,5.47,2.00,0.00
379,2020,8,KOLKATA,SILCHAR,3710,3174,25.64,4.43,8.71,0.00
380,2020,9,KOLKATA,SILCHAR,5077,5567,23.60,6.09,10.90,0.00
381,2020,10,KOLKATA,SILCHAR,5768,6871,48.23,4.35,5.58,0.00
382,2020,11,KOLKATA,SILCHAR,6746,8621,46.43,4.13,11.80,0.00
383,2020,12,KOLKATA,SILCHAR,8829,8922,44.37,4.15,9.78,0.00
384,2020,1,KOLKATA,SRINAGAR,380,142,0.00,0.00,0.00,0.00
385,2020,2,KOLKATA,SRINAGAR,1110,691,0.00,0.00,0.00,0.00
386,2020,3,KOLKATA,SRINAGAR,1659,806,0.00,1.01,0.00,0.00
387,2020,5,KOLKATA,SRINAGAR,79,0,0.00,0.00,0.00,0.00
388,2020,6,KOLKATA,SRINAGAR,513,42,0.00,0.00,0.00,0.00
389,2020,7,KOLKATA,SRINAGAR,33,0,0.00,0.00,0.00,0.00
390,2020,9,KOLKATA,SRINAGAR,539,0,0.00,0.00,0.00,0.00
391,2020,10,KOLKATA,SRINAGAR,430,0,0.00,0.00,0.00,0.00
392,2020,11,KOLKATA,SRINAGAR,480,0,0.00,0.00,0.00,0.00
393,2020,12,KOLKATA,SRINAGAR,465,0,0.00,0.00,0.00,0.00
394,2020,1,KOLKATA,SURAT,7264,8054,41.67,55.83,0.16,0.00
395,2020,2,KOLKATA,SURAT,6206,6397,35.13,55.00,0.56,0.00
396,2020,3,KOLKATA,SURAT,2214,2345,9.22,40.72,0.00,0.00
397,2020,5,KOLKATA,SURAT,0,0,9.80,4.57,0.00,0.00
398,2020,6,KOLKATA,SURAT,0,0,0.01,2.86,0.00,0.00
399,2020,9,KOLKATA,SURAT,7118,3209,37.92,44.50,0.00,0.00
400,2020,10,KOLKATA,SURAT,8057,4513,31.45,85.51,0.48,0.00
401,2020,11,KOLKATA,SURAT,7807,7976,40.11,74.06,0.73,0.00
402,2020,12,KOLKATA,SURAT,8432,6658,33.91,101.39,0.62,0.04
403,2020,5,KOLKATA,TEZPUR,1,0,0.00,0.00,0.00,0.00
404,2020,6,KOLKATA,TEZPUR,37,42,0.00,0.00,0.00,0.00
405,2020,7,KOLKATA,TEZPUR,27,96,0.00,0.00,0.00,0.00
406,2020,8,KOLKATA,TEZPUR,66,77,0.00,0.00,0.00,0.00
407,2020,9,KOLKATA,TEZPUR,37,45,0.00,0.00,0.00,0.00
408,2020,10,KOLKATA,TEZPUR,52,141,0.00,0.00,0.00,0.00
409,2020,11,KOLKATA,TEZPUR,74,94,0.00,0.00,0.00,0.00
410,2020,12,KOLKATA,TEZPUR,119,191,0.00,0.00,0.00,0.00
411,2020,1,KOLKATA,TRIVANDRUM,546,838,0.27,8.06,0.99,0.00
412,2020,2,KOLKATA,TRIVANDRUM,460,694,0.01,9.41,0.87,0.00
413,2020,3,KOLKATA,TRIVANDRUM,204,400,0.08,9.56,0.00,0.00
414,2020,5,KOLKATA,TRIVANDRUM,0,0,0.68,0.00,0.00,0.00
415,2020,1,KOLKATA,UDAIPUR,69,0,0.00,0.00,0.00,0.00
416,2020,9,KOLKATA,VADODARA,731,302,0.97,1.99,0.00,0.13
417,2020,10,KOLKATA,VADODARA,1033,804,2.25,8.45,0.63,0.19
418,2020,1,KOLKATA,VARANASI,6498,6305,4.55,14.61,0.69,0.00
419,2020,2,KOLKATA,VARANASI,8356,8219,4.72,17.49,1.97,0.00
420,2020,3,KOLKATA,VARANASI,5743,6998,2.26,13.57,0.00,0.00
421,2020,6,KOLKATA,VARANASI,2284,2804,0.70,1.64,0.38,0.00
422,2020,7,KOLKATA,VARANASI,2077,2041,0.17,2.60,0.66,0.69
423,2020,8,KOLKATA,VARANASI,3604,2219,2.28,9.19,0.07,0.00
424,2020,9,KOLKATA,VARANASI,3800,3080,3.36,8.63,2.98,0.28
425,2020,10,KOLKATA,VARANASI,7133,10940,4.08,10.32,3.92,0.01
426,2020,11,KOLKATA,VARANASI,6846,11469,7.87,7.94,4.25,0.00
427,2020,12,KOLKATA,VARANASI,6404,10501,4.74,7.09,3.06,0.00
428,2020,5,KOLKATA,VIJAYAWADA,0,0,0.00,5.34,0.00,0.00
429,2020,6,KOLKATA,VIJAYAWADA,0,0,0.38,53.68,0.00,0.00
430,2020,1,KOLKATA,VISAKHAPATNAM,7149,9340,5.31,24.21,0.57,0.38
431,2020,2,KOLKATA,VISAKHAPATNAM,6925,8649,3.22,102.84,0.55,0.47
432,2020,3,KOLKATA,VISAKHAPATNAM,4900,6302,3.45,193.21,0.32,0.00
433,2020,5,KOLKATA,VISAKHAPATNAM,0,0,0.00,183.13,0.00,0.00
434,2020,6,KOLKATA,VISAKHAPATNAM,285,442,0.08,43.79,0.00,0.00
435,2020,7,KOLKATA,VISAKHAPATNAM,1462,2090,0.67,18.70,0.03,0.00
436,2020,8,KOLKATA,VISAKHAPATNAM,2980,1877,0.36,14.91,0.00,0.13
437,2020,9,KOLKATA,VISAKHAPATNAM,4703,2403,1.28,3.62,0.00,0.00
438,2020,10,KOLKATA,VISAKHAPATNAM,6200,3756,3.11,0.45,0.00,0.00
439,2020,11,KOLKATA,VISAKHAPATNAM,4706,4707,2.27,1.65,0.00,0.00
440,2020,12,KOLKATA,VISAKHAPATNAM,6545,5426,2.94,3.29,0.00,0.00
