_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
421,2016,1,KOLKATA,VADODARA,0,743,"","","",""
422,2016,2,KOLKATA,VADODARA,0,723,"","","",""
423,2016,3,KOLKATA,VADODARA,0,626,"","","",""
424,2016,4,KOLKATA,VADODARA,0,1021,"","","",""
425,2016,5,KOLKATA,VADODARA,0,1124,"","","",""
426,2016,6,KOLKATA,VADODARA,0,928,"","","",""
427,2016,7,KOLKATA,VADODARA,0,763,"","","",""
428,2016,8,KOLKATA,VADODARA,0,890,"","","",""
429,2016,9,KOLKATA,VADODARA,0,601,"","","",""
430,2016,10,KOLKATA,VADODARA,0,637,"","","",""
431,2016,11,KOLKATA,VADODARA,0,745,"","","",""
432,2016,12,KOLKATA,VADODARA,0,717,"","","",""
